site_no,Year,Flashiness,DIVISION,PROVINCE,SECTION,station_nm,DRAIN_SQKM,huc_cd,LAT_GAGE,LNG_GAGE,STATE,alt_va,geometry
03028000,1984,0.3124513255038784,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,1985,0.2787584409430162,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,1986,0.27751365455630983,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,1987,0.28084580140291127,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,1988,0.23648272164341508,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,1989,0.2848890240194588,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,1990,0.26696504757458184,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,1991,0.3024801407536869,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,1992,0.2785172304773949,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,1993,0.2733329355845912,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,1994,0.3239677331145748,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,1995,0.21125494770254508,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,1996,0.3263438681793625,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,1997,0.23895071542130367,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,1998,0.33299010338306945,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,1999,0.25772473261333867,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,2000,0.3112477472702216,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,2001,0.2112547564623451,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,2002,0.26544465078046015,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,2003,0.24860775417934386,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,2004,0.3290998308672922,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,2005,0.27258778471335765,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,2006,0.26482924524249324,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,2007,0.33485560993525004,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,2008,0.28735482494513925,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,2009,0.2865102995310632,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03028000,2010,0.44352178019871846,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"West Branch Clarion River at Wilcox, PA",161.1102,05010005,41.57534,-78.692249,PA,1502.02,"c(1424591.323, 2193482.822)"
03049000,1981,0.3446326127565263,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1982,0.33610071185240814,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1983,0.3664272342868763,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1984,0.3874401118903316,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1985,0.4236881933108126,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1986,0.4101118458351077,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1987,0.3558809893043854,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1988,0.282911575351465,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1989,0.3495724057054455,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1990,0.4023404606262642,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1991,0.31966083413231067,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1992,0.3477515300239482,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1993,0.3393933340529081,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1994,0.34513108394763675,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1995,0.2922613995833655,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1996,0.4211025776836158,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1997,0.342404649518751,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1998,0.3054318510344942,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,1999,0.3553260557491727,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,2000,0.37692412213444104,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,2001,0.38475968501969604,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,2002,0.33865180879859696,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,2003,0.3548210833719804,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,2004,0.5235226105382602,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,2005,0.3838471049714335,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,2006,0.3626317041819265,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,2007,0.35758865877073026,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,2008,0.3310919023941351,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,2009,0.3662533569704927,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049000,2010,0.4751481070854921,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Buffalo Creek near Freeport, PA",357.1533,05010009,40.715898,-79.699494,PA,792,"c(1358949.406, 2084008.4407)"
03049800,1981,0.4965694500499182,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1982,0.517503239373792,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1983,0.5306003274872261,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1984,0.3734866704919567,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1985,0.5163978952318407,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1986,0.7599089996156658,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1987,0.5818910932883072,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1988,0.298064593444784,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1989,0.4011222531646624,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1990,0.5087277312271786,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1991,0.24436093933386593,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1992,0.3822669238645299,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1993,0.44726163490331067,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1994,0.490526353699602,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1995,0.4300386124825928,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1996,0.577601135933861,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1997,0.4498147656042393,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1998,0.510422707478833,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,1999,0.5549648064353946,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,2000,0.5679847451993446,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,2001,0.5035461978229611,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,2002,0.5041992507534233,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,2003,0.4556592232037513,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,2004,0.717036231020336,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,2005,0.519469137697643,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,2006,0.6089335422465955,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,2007,0.6735907439795507,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,2008,0.4970905731874238,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,2009,0.5741132731688304,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03049800,2010,0.557735097786626,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"Little Pine Creek near Etna, PA",14.8878,05010009,40.520346,-79.938108,PA,774.26,"c(1342931.9787, 2059030.1236)"
03066000,1981,0.37575125357104755,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1982,0.4160633687811025,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1983,0.37293133583398413,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1984,0.39268318323579915,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1985,0.5246294253490765,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1986,0.39349883591456625,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1987,0.3546818469807741,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1988,0.39587943237210443,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1989,0.36097254798321826,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1990,0.361080582353021,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1991,0.4112351407485969,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1992,0.33752344560038205,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1993,0.3192667029172287,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1994,0.44505604579060337,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1995,0.37571890143066605,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1996,0.4706848046472144,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1997,0.34436679100744616,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1998,0.38052070391961446,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,1999,0.33224509296492416,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,2000,0.3992757191187916,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,2001,0.38295732773697094,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,2002,0.4239314905978218,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,2003,0.35218261914297155,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,2004,0.3786353049247472,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
03066000,2005,0.36500151123298397,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BLACKWATER RIVER AT DAVIS, WV",222.7851,05020004,39.127052,-79.468385,WV,3059.3,"c(1408835.8338, 1911998.0988)"
